"Election Name","County Name","Office Name","District Name","Party Name","Candidate Name","Votes","Yes Votes","No Votes","Election Day Votes","ElectionDay Yes Votes","Election Day No Votes","Mail Votes","Mail Yes Votes","Mail No Votes","Provisional Votes","Provisional Yes Votes","Provisional No Votes"
"2002 General Election","COLUMBIA","Representative in the General Assembly","109th Legislative District","Republican","GORDNER, JOHN R.","12,137","12,137","","","","","","","","","",""
"2002 General Election","COLUMBIA","Representative in the General Assembly","109th Legislative District","Democratic","POWERS, GERALD W.","3,338","3,338","","","","","","","","","",""
"2002 General Election","COLUMBIA","Representative in the General Assembly","117th Legislative District","Republican","HASAY, GEORGE C.","480","480","","","","","","","","","",""
"2002 General Election","CRAWFORD","Senator in the General Assembly","50th Senatorial District","Republican","ROBBINS, BOB","17,597","17,597","","","","","","","","","",""
"2002 General Election","CRAWFORD","Senator in the General Assembly","50th Senatorial District","Democratic","KLARIC, KYLE","6,456","6,456","","","","","","","","","",""
"2002 General Election","CRAWFORD","Representative in the General Assembly","5th Legislative District","Republican","EVANS, JOHN R.","3,312","3,312","","","","","","","","","",""
"2002 General Election","CRAWFORD","Representative in the General Assembly","6th Legislative District","Republican","FORCIER, TERESA","10,109","10,109","","","","","","","","","",""
"2002 General Election","CRAWFORD","Representative in the General Assembly","6th Legislative District","Democratic","JONES, JEAN","6,859","6,859","","","","","","","","","",""
"2002 General Election","CRAWFORD","Representative in the General Assembly","17th Legislative District","Republican","WILT, ROD E.","3,120","3,120","","","","","","","","","",""
"2002 General Election","CUMBERLAND","Representative in the General Assembly","87th Legislative District","Republican","VANCE, PATRICIA H.","17,278","17,278","","","","","","","","","",""
"2002 General Election","CUMBERLAND","Representative in the General Assembly","87th Legislative District","Democratic","QUINNAN, CHARLES W.","4,915","4,915","","","","","","","","","",""
"2002 General Election","CUMBERLAND","Representative in the General Assembly","88th Legislative District","Republican","NAILOR, JERRY L.","16,014","16,014","","","","","","","","","",""
"2002 General Election","CUMBERLAND","Representative in the General Assembly","88th Legislative District","Democratic","ADAMS, CHRIS","4,653","4,653","","","","","","","","","",""
"2002 General Election","CUMBERLAND","Representative in the General Assembly","89th Legislative District","Republican","SHEFFIELD, CHRIS","1,024","1,024","","","","","","","","","",""
"2002 General Election","CUMBERLAND","Representative in the General Assembly","89th Legislative District","Democratic","COY, JEFFREY W.","1,404","1,404","","","","","","","","","",""
"2002 General Election","CUMBERLAND","Representative in the General Assembly","92nd Legislative District","Republican","SMITH, BRUCE","3,388","3,388","","","","","","","","","",""
"2002 General Election","CUMBERLAND","Representative in the General Assembly","92nd Legislative District","Democratic","ELLSPERMAN, LAURENCE","1,313","1,313","","","","","","","","","",""
"2002 General Election","CUMBERLAND","Representative in the General Assembly","199th Legislative District","Republican","GABIG, WILLIAM I.","9,603","9,603","","","","","","","","","",""
"2002 General Election","CUMBERLAND","Representative in the General Assembly","199th Legislative District","Democratic","MUNIZ, CHRISTIAN R.","6,632","6,632","","","","","","","","","",""
"2002 General Election","DAUPHIN","Senator in the General Assembly","48th Senatorial District","Republican","BRIGHTBILL, DAVID J.","1,740","1,740","","","","","","","","","",""
"2002 General Election","DAUPHIN","Senator in the General Assembly","48th Senatorial District","Democratic","ARNOLD, ED","510","510","","","","","","","","","",""
"2002 General Election","DAUPHIN","Representative in the General Assembly","98th Legislative District","Republican","HICKERNELL, DAVID S.","1,662","1,662","","","","","","","","","",""
"2002 General Election","DAUPHIN","Representative in the General Assembly","98th Legislative District","Democratic","KOLLER, QUINN R.","526","526","","","","","","","","","",""
"2002 General Election","DAUPHIN","Representative in the General Assembly","98th Legislative District","Green","ZELLER, J. TERRY","34","34","","","","","","","","","",""
"2002 General Election","DAUPHIN","Representative in the General Assembly","98th Legislative District","Constitution","RHINE, JEFF","158","158","","","","","","","","","",""
"2002 General Election","DAUPHIN","Representative in the General Assembly","103rd Legislative District","Republican","CUNNINGHAM, SHERMAN C.","4,711","4,711","","","","","","","","","",""
"2002 General Election","DAUPHIN","Representative in the General Assembly","103rd Legislative District","Democratic","BUXTON, RON","7,866","7,866","","","","","","","","","",""
"2002 General Election","DAUPHIN","Representative in the General Assembly","103rd Legislative District","Green","GALLUP, JONATHAN L.","319","319","","","","","","","","","",""
"2002 General Election","DAUPHIN","Representative in the General Assembly","104th Legislative District","Republican","MCNAUGHTON, MARK S.","12,838","12,838","","","","","","","","","",""
"2002 General Election","DAUPHIN","Representative in the General Assembly","104th Legislative District","Democratic","WARSHAWSKY, BRUCE J.","8,070","8,070","","","","","","","","","",""
"2002 General Election","DAUPHIN","Representative in the General Assembly","105th Legislative District","Republican / Democratic","MARSICO, RON","22,065","22,065","","","","","","","","","",""
"2002 General Election","DAUPHIN","Representative in the General Assembly","106th Legislative District","Republican","PAYNE, JOHN D.","14,683","14,683","","","","","","","","","",""
"2002 General Election","DELAWARE","Senator in the General Assembly","8th Senatorial District","Republican","MCKELLIGOTT, JOHN P.","10,085","10,085","","","","","","","","","",""
"2002 General Election","DELAWARE","Senator in the General Assembly","8th Senatorial District","Democratic","WILLIAMS, ANTHONY H.","13,592","13,592","","","","","","","","","",""
"2002 General Election","DELAWARE","Senator in the General Assembly","26th Senatorial District","Republican","ERICKSON, EDWIN B.","47,375","47,375","","","","","","","","","",""
"2002 General Election","DELAWARE","Senator in the General Assembly","26th Senatorial District","Democratic","CRUMLISH, SEAN","28,083","28,083","","","","","","","","","",""
"2002 General Election","DELAWARE","Representative in the General Assembly","159th Legislative District","Republican","DRIGGINS, LAVADA E.Y.","5,599","5,599","","","","","","","","","",""
"2002 General Election","DELAWARE","Representative in the General Assembly","159th Legislative District","Democratic","KIRKLAND, THADDEUS","6,689","6,689","","","","","","","","","",""
"2002 General Election","DELAWARE","Representative in the General Assembly","160th Legislative District","Republican","BARRAR, STEPHEN","13,061","13,061","","","","","","","","","",""
"2002 General Election","DELAWARE","Representative in the General Assembly","161th Legislative District","Republican","GANNON, TOM","13,258","13,258","","","","","","","","","",""
"2002 General Election","DELAWARE","Representative in the General Assembly","161th Legislative District","Democratic","PETROSKY, SARA LYNN","12,035","12,035","","","","","","","","","",""
"2002 General Election","DELAWARE","Representative in the General Assembly","162th Legislative District","Republican","RAYMOND, RON","13,467","13,467","","","","","","","","","",""
"2002 General Election","DELAWARE","Representative in the General Assembly","162th Legislative District","Democratic","PAPALEO, JOSEPH G.","4,831","4,831","","","","","","","","","",""
"2002 General Election","DELAWARE","Representative in the General Assembly","162th Legislative District","Libertarian","JAHN, DAVID R.","235","235","","","","","","","","","",""
"2002 General Election","DELAWARE","Representative in the General Assembly","163th Legislative District","Republican","MICOZZIE, NICHOLAS A.","13,666","13,666","","","","","","","","","",""
"2002 General Election","DELAWARE","Representative in the General Assembly","163th Legislative District","Democratic","URAM, BEVERLY D.","6,441","6,441","","","","","","","","","",""
"2002 General Election","DELAWARE","Representative in the General Assembly","164th Legislative District","Republican","CIVERA, MARIO J.","11,477","11,477","","","","","","","","","",""
"2002 General Election","DELAWARE","Representative in the General Assembly","164th Legislative District","Democratic","ACHTERT, ALFRED","5,409","5,409","","","","","","","","","",""
"2002 General Election","DELAWARE","Representative in the General Assembly","165th Legislative District","Republican","ADOLPH, WILLIAM F.","15,321","15,321","","","","","","","","","",""
"2002 General Election","DELAWARE","Representative in the General Assembly","165th Legislative District","Democratic","SMALL, BOB","6,728","6,728","","","","","","","","","",""
"2002 General Election","DELAWARE","Representative in the General Assembly","166th Legislative District","Republican","TOAL, WILLIAM R.","8,844","8,844","","","","","","","","","",""
"2002 General Election","DELAWARE","Representative in the General Assembly","166th Legislative District","Democratic","VITALI, GREG","15,703","15,703","","","","","","","","","",""
"2002 General Election","DELAWARE","Representative in the General Assembly","168th Legislative District","Republican","RYAN, MATTHEW J.","12,494","12,494","","","","","","","","","",""
"2002 General Election","DELAWARE","Representative in the General Assembly","168th Legislative District","Democratic","THOMAS, BILL","6,536","6,536","","","","","","","","","",""
"2002 General Election","DELAWARE","Representative in the General Assembly","185th Legislative District","Republican","GALLAGHER, MICHAEL C.","521","521","","","","","","","","","",""
"2002 General Election","DELAWARE","Representative in the General Assembly","185th Legislative District","Democratic","DONATUCCI, ROBERT C.","2,661","2,661","","","","","","","","","",""
"2002 General Election","DELAWARE","Representative in the General Assembly","191st Legislative District","Democratic","WATERS, RONALD G.","3,126","3,126","","","","","","","","","",""
"2002 General Election","ELK","Representative in the General Assembly","75th Legislative District","Democratic","SURRA, DAN A.","8,275","8,275","","","","","","","","","",""
"2002 General Election","ERIE","Representative in the General Assembly","1st Legislative District","Republican","STEPHANY, BILL","3,343","3,343","","","","","","","","","",""
"2002 General Election","ERIE","Representative in the General Assembly","1st Legislative District","Democratic","BEBKO-JONES, LINDA","8,895","8,895","","","","","","","","","",""
"2002 General Election","ERIE","Representative in the General Assembly","2nd Legislative District","Democratic","FABRIZIO, FLORINDO J. FLO","10,911","10,911","","","","","","","","","",""
"2002 General Election","ERIE","Representative in the General Assembly","3rd Legislative District","Republican","BOYES, KARL","14,988","14,988","","","","","","","","","",""
"2002 General Election","ERIE","Representative in the General Assembly","3rd Legislative District","Democratic","SNYDER, DONNA M.","4,507","4,507","","","","","","","","","",""
"2002 General Election","ERIE","Representative in the General Assembly","4th Legislative District","Republican","WEINHEIMER, JERRY","6,086","6,086","","","","","","","","","",""
"2002 General Election","ERIE","Representative in the General Assembly","4th Legislative District","Democratic","SCRIMENTI, TOM","10,627","10,627","","","","","","","","","",""
"2002 General Election","ERIE","Representative in the General Assembly","5th Legislative District","Republican","EVANS, JOHN R.","8,976","8,976","","","","","","","","","",""
"2002 General Election","FAYETTE","Senator in the General Assembly","32nd Senatorial District","Democratic","KASUNIC, RICHARD A.","23,504","23,504","","","","","","","","","",""
"2002 General Election","FAYETTE","Representative in the General Assembly","49th Legislative District","Democratic","DALEY, PETER J.","2,064","2,064","","","","","","","","","",""
"2002 General Election","FAYETTE","Representative in the General Assembly","50th Legislative District","Democratic","DEWEESE, BILL","2,582","2,582","","","","","","","","","",""
"2002 General Election","FAYETTE","Representative in the General Assembly","51st Legislative District","Republican","SABATINI, JOE","4,699","4,699","","","","","","","","","",""
"2002 General Election","FAYETTE","Representative in the General Assembly","51st Legislative District","Democratic","ROBERTS, LARRY","7,994","7,994","","","","","","","","","",""
"2002 General Election","FAYETTE","Representative in the General Assembly","52nd Legislative District","Democratic","SHANER, JAMES E.","7,864","7,864","","","","","","","","","",""
"2002 General Election","FAYETTE","Representative in the General Assembly","58th Legislative District","Democratic","HARHAI, R. TED","743","743","","","","","","","","","",""
"2002 General Election","FAYETTE","Representative in the General Assembly","59th Legislative District","Republican / Democratic","STAIRS, JESS","1,606","1,606","","","","","","","","","",""
"2002 General Election","FOREST","Representative in the General Assembly","65th Legislative District","Republican","LYNCH, JIM","1,172","1,172","","","","","","","","","",""
"2002 General Election","FOREST","Representative in the General Assembly","65th Legislative District","Democratic","BROOKER, SHEILA","609","609","","","","","","","","","",""
"2002 General Election","FOREST","Representative in the General Assembly","65th Legislative District","Constitution","KISER, ALAN R.","46","46","","","","","","","","","",""
"2002 General Election","FRANKLIN","Representative in the General Assembly","86th Legislative District","Republican","EGOLF, ALLAN","3,431","3,431","","","","","","","","","",""
"2002 General Election","FRANKLIN","Representative in the General Assembly","89th Legislative District","Republican","SHEFFIELD, CHRIS","7,199","7,199","","","","","","","","","",""
"2002 General Election","FRANKLIN","Representative in the General Assembly","89th Legislative District","Democratic","COY, JEFFREY W.","7,306","7,306","","","","","","","","","",""
"2002 General Election","FRANKLIN","Representative in the General Assembly","90th Legislative District","Republican","FLEAGLE, PATRICK E.","13,802","13,802","","","","","","","","","",""
"2002 General Election","FRANKLIN","Representative in the General Assembly","91st Legislative District","Republican","MAITLAND, STEPHEN R.","151","151","","","","","","","","","",""
"2002 General Election","FRANKLIN","Representative in the General Assembly","91st Legislative District","Democratic","BERG, MARK D.","51","51","","","","","","","","","",""
"2002 General Election","FULTON","Senator in the General Assembly","30th Senatorial District","Republican","JUBELIRER, ROBERT C.","2,920","2,920","","","","","","","","","",""
"2002 General Election","FULTON","Senator in the General Assembly","30th Senatorial District","Democratic","BRUMBAUGH, STACEY R.","913","913","","","","","","","","","",""
"2002 General Election","FULTON","Representative in the General Assembly","78th Legislative District","Republican","HESS, DICK L.","3,137","3,137","","","","","","","","","",""
"2002 General Election","FULTON","Representative in the General Assembly","78th Legislative District","Democratic","MCFADDEN, PENNY","758","758","","","","","","","","","",""
"2002 General Election","GREENE","Senator in the General Assembly","46th Senatorial District","Republican / Democratic","STOUT, J. BARRY","8,152","8,152","","","","","","","","","",""
"2002 General Election","GREENE","Representative in the General Assembly","50th Legislative District","Democratic","DEWEESE, BILL","6,902","6,902","","","","","","","","","",""
"2002 General Election","HUNTINGDON","Senator in the General Assembly","30th Senatorial District","Republican","JUBELIRER, ROBERT C.","8,560","8,560","","","","","","","","","",""
"2002 General Election","HUNTINGDON","Senator in the General Assembly","30th Senatorial District","Democratic","BRUMBAUGH, STACEY R.","3,282","3,282","","","","","","","","","",""
"2002 General Election","HUNTINGDON","Representative in the General Assembly","78th Legislative District","Republican","HESS, DICK L.","650","650","","","","","","","","","",""
"2002 General Election","HUNTINGDON","Representative in the General Assembly","78th Legislative District","Democratic","MCFADDEN, PENNY","113","113","","","","","","","","","",""
"2002 General Election","HUNTINGDON","Representative in the General Assembly","81st Legislative District","Republican / Democratic","SATHER, LARRY O.","10,371","10,371","","","","","","","","","",""
"2002 General Election","INDIANA","Representative in the General Assembly","60th Legislative District","Republican / Democratic","COLEMAN, JEFF","4,164","4,164","","","","","","","","","",""
"2002 General Election","INDIANA","Representative in the General Assembly","62nd Legislative District","Republican","REED, DAVE","9,637","9,637","","","","","","","","","",""
"2002 General Election","INDIANA","Representative in the General Assembly","62nd Legislative District","Democratic","STEELMAN, SARA G.","7,316","7,316","","","","","","","","","",""
"2002 General Election","INDIANA","Representative in the General Assembly","66th Legislative District","Republican","SMITH, SAM","2,069","2,069","","","","","","","","","",""
"2002 General Election","INDIANA","Representative in the General Assembly","66th Legislative District","Democratic","BROSIUS, A. ANSON","728","728","","","","","","","","","",""
"2002 General Election","JEFFERSON","Representative in the General Assembly","66th Legislative District","Republican","SMITH, SAM","9,500","9,500","","","","","","","","","",""
"2002 General Election","JEFFERSON","Representative in the General Assembly","66th Legislative District","Democratic","BROSIUS, A. ANSON","3,503","3,503","","","","","","","","","",""
"2002 General Election","JUNIATA","Senator in the General Assembly","34th Senatorial District","Republican / Democratic","CORMAN, JACOB D.","6,767","6,767","","","","","","","","","",""
"2002 General Election","JUNIATA","Senator in the General Assembly","34th Senatorial District","Libertarian","TUEL, DANIEL W.","396","396","","","","","","","","","",""
"2002 General Election","JUNIATA","Representative in the General Assembly","82nd Legislative District","Republican","HARRIS, C. ADAM","4,783","4,783","","","","","","","","","",""
"2002 General Election","JUNIATA","Representative in the General Assembly","82nd Legislative District","Democratic","SPANGLER, TOM","2,585","2,585","","","","","","","","","",""
"2002 General Election","LACKAWANNA","Senator in the General Assembly","22nd Senatorial District","Republican","SCAVO, FRANK","19,233","19,233","","","","","","","","","",""
"2002 General Election","LACKAWANNA","Senator in the General Assembly","22nd Senatorial District","Democratic","MELLOW, ROBERT J.","45,572","45,572","","","","","","","","","",""
"2002 General Election","LACKAWANNA","Representative in the General Assembly","112th Legislative District","Democratic","BELARDI, FRED","12,096","12,096","","","","","","","","","",""
"2002 General Election","LACKAWANNA","Representative in the General Assembly","113th Legislative District","Democratic","CAWLEY, GAYNOR","13,679","13,679","","","","","","","","","",""
"2002 General Election","LACKAWANNA","Representative in the General Assembly","114th Legislative District","Republican","NAYLOR, DANIEL","5,677","5,677","","","","","","","","","",""
"2002 General Election","LACKAWANNA","Representative in the General Assembly","114th Legislative District","Democratic","WANSACZ, JIM","11,351","11,351","","","","","","","","","",""
"2002 General Election","LACKAWANNA","Representative in the General Assembly","114th Legislative District","Reform","SKURSKY, LEONARD","101","101","","","","","","","","","",""
"2002 General Election","LACKAWANNA","Representative in the General Assembly","115th Legislative District","Democratic","STABACK, EDWARD","11,794","11,794","","","","","","","","","",""
"2002 General Election","LANCASTER","Senator in the General Assembly","36th Senatorial District","Republican","WENGER, NOAH W.","49,654","49,654","","","","","","","","","",""
"2002 General Election","LANCASTER","Senator in the General Assembly","36th Senatorial District","Constitution","PETOLICCHIO, LAURELLYNN T.","2,651","2,651","","","","","","","","","",""
"2002 General Election","LANCASTER","Senator in the General Assembly","48th Senatorial District","Republican","BRIGHTBILL, DAVID J.","8,560","8,560","","","","","","","","","",""
"2002 General Election","LANCASTER","Senator in the General Assembly","48th Senatorial District","Democratic","ARNOLD, ED","2,222","2,222","","","","","","","","","",""
"2002 General Election","LANCASTER","Representative in the General Assembly","37th Legislative District","Republican","CREIGHTON, THOMAS C.","13,559","13,559","","","","","","","","","",""
"2002 General Election","LANCASTER","Representative in the General Assembly","41st Legislative District","Republican","TRUE, KATIE","13,371","13,371","","","","","","","","","",""
"2002 General Election","LANCASTER","Representative in the General Assembly","41st Legislative District","Democratic","ACHTERMANN, BARBARA S.","6,532","6,532","","","","","","","","","",""
"2002 General Election","LANCASTER","Representative in the General Assembly","43rd Legislative District","Republican","BOYD, SCOTT W.","13,474","13,474","","","","","","","","","",""
"2002 General Election","LANCASTER","Representative in the General Assembly","96th Legislative District","Republican","ALLEN, TONY","3,695","3,695","","","","","","","","","",""
"2002 General Election","LANCASTER","Representative in the General Assembly","96th Legislative District","Democratic","STURLA, MIKE","5,836","5,836","","","","","","","","","",""
"2002 General Election","LANCASTER","Representative in the General Assembly","97th Legislative District","Republican","BALDWIN, ROY E.","15,351","15,351","","","","","","","","","",""
"2002 General Election","LANCASTER","Representative in the General Assembly","97th Legislative District","Green","HAGEN, WILLIAM ROBERT","997","997","","","","","","","","","",""
"2002 General Election","LANCASTER","Representative in the General Assembly","98th Legislative District","Republican","HICKERNELL, DAVID S.","9,775","9,775","","","","","","","","","",""
"2002 General Election","LANCASTER","Representative in the General Assembly","98th Legislative District","Democratic","KOLLER, QUINN R.","3,330","3,330","","","","","","","","","",""
"2002 General Election","LANCASTER","Representative in the General Assembly","98th Legislative District","Green","ZELLER, J. TERRY","284","284","","","","","","","","","",""
"2002 General Election","LANCASTER","Representative in the General Assembly","98th Legislative District","Constitution","RHINE, JEFF","252","252","","","","","","","","","",""
"2002 General Election","LANCASTER","Representative in the General Assembly","99th Legislative District","Republican","ZIMMERMAN, LEROY M.","10,854","10,854","","","","","","","","","",""
"2002 General Election","LANCASTER","Representative in the General Assembly","99th Legislative District","Democratic","JOHNSON, BERNADETTE C.","3,054","3,054","","","","","","","","","",""
"2002 General Election","LANCASTER","Representative in the General Assembly","100th Legislative District","Republican","ARMSTRONG, GIBSON C.","10,112","10,112","","","","","","","","","",""
"2002 General Election","LANCASTER","Representative in the General Assembly","100th Legislative District","Democratic","BEARDSLEY, BRUCE","3,307","3,307","","","","","","","","","",""
"2002 General Election","LANCASTER","Representative in the General Assembly","100th Legislative District","Constitution","DINGER, KENNETH L.","184","184","","","","","","","","","",""
"2002 General Election","LAWRENCE","Senator in the General Assembly","50th Senatorial District","Republican","ROBBINS, BOB","5,513","5,513","","","","","","","","","",""
"2002 General Election","LAWRENCE","Senator in the General Assembly","50th Senatorial District","Democratic","KLARIC, KYLE","3,020","3,020","","","","","","","","","",""
"2002 General Election","LAWRENCE","Representative in the General Assembly","9th Legislative District","Republican / Democratic","SAINATO, CHRIS","15,802","15,802","","","","","","","","","",""
"2002 General Election","LAWRENCE","Representative in the General Assembly","10th Legislative District","Republican / Democratic","LAGROTTA, FRANK","8,911","8,911","","","","","","","","","",""
"2002 General Election","LAWRENCE","Representative in the General Assembly","17th Legislative District","Republican","WILT, ROD E.","1,243","1,243","","","","","","","","","",""
"2002 General Election","LEBANON","Senator in the General Assembly","48th Senatorial District","Republican","BRIGHTBILL, DAVID J.","23,022","23,022","","","","","","","","","",""
"2002 General Election","LEBANON","Senator in the General Assembly","48th Senatorial District","Democratic","ARNOLD, ED","11,937","11,937","","","","","","","","","",""
"2002 General Election","LEBANON","Representative in the General Assembly","101st Legislative District","Republican","GINGRICH, MAUREE","10,883","10,883","","","","","","","","","",""
"2002 General Election","LEBANON","Representative in the General Assembly","101st Legislative District","Democratic","HUBLER, NOEL","5,358","5,358","","","","","","","","","",""
"2002 General Election","LEBANON","Representative in the General Assembly","101st Legislative District","Green","WOLFE, ERIC R.","237","237","","","","","","","","","",""
"2002 General Election","LEBANON","Representative in the General Assembly","101st Legislative District","Libertarian","PAUL, ERIC ALAN","320","320","","","","","","","","","",""
"2002 General Election","LEBANON","Representative in the General Assembly","102nd Legislative District","Republican","ZUG, PETER J.","13,886","13,886","","","","","","","","","",""
"2002 General Election","LEBANON","Representative in the General Assembly","102nd Legislative District","Democratic","BACKENSTOSE, DAN","3,965","3,965","","","","","","","","","",""
"2002 General Election","LEBANON","Representative in the General Assembly","102nd Legislative District","Libertarian","ONDRUSEK, RAYMOND S.","371","371","","","","","","","","","",""
"2002 General Election","LEHIGH","Senator in the General Assembly","16th Senatorial District","Republican","DENT, CHARLES W.","29,447","29,447","","","","","","","","","",""
"2002 General Election","LEHIGH","Senator in the General Assembly","16th Senatorial District","Democratic","ORLOSKI, RICHARD J.","15,107","15,107","","","","","","","","","",""
"2002 General Election","LEHIGH","Senator in the General Assembly","18th Senatorial District","Republican","SABATINE, NICK","6,102","6,102","","","","","","","","","",""
"2002 General Election","LEHIGH","Senator in the General Assembly","18th Senatorial District","Democratic","BOSCOLA, LISA","9,877","9,877","","","","","","","","","",""
"2002 General Election","LEHIGH","Senator in the General Assembly","24th Senatorial District","Republican","WONDERLING, ROB","9,528","9,528","","","","","","","","","",""
"2002 General Election","LEHIGH","Senator in the General Assembly","24th Senatorial District","Democratic","MAZA, JIM","7,172","7,172","","","","","","","","","",""
"2002 General Election","LEHIGH","Representative in the General Assembly","131st Legislative District","Republican","BROWNE, PAT","9,603","9,603","","","","","","","","","",""
"2002 General Election","LEHIGH","Representative in the General Assembly","131st Legislative District","Democratic","SCHWEYER, PETER","5,865","5,865","","","","","","","","","",""
"2002 General Election","LEHIGH","Representative in the General Assembly","132nd Legislative District","Democratic","MANN, JENNIFER","7,648","7,648","","","","","","","","","",""
"2002 General Election","LEHIGH","Representative in the General Assembly","133rd Legislative District","Republican","FORMAN, HOWARD","3,585","3,585","","","","","","","","","",""
"2002 General Election","LEHIGH","Representative in the General Assembly","133rd Legislative District","Democratic","ROONEY, T. J.","6,947","6,947","","","","","","","","","",""
"2002 General Election","LEHIGH","Representative in the General Assembly","134th Legislative District","Republican","REICHLEY, DOUGLAS G.","11,223","11,223","","","","","","","","","",""
"2002 General Election","LEHIGH","Representative in the General Assembly","134th Legislative District","Democratic","RAYNOCK, J. P.","6,395","6,395","","","","","","","","","",""
"2002 General Election","LEHIGH","Representative in the General Assembly","135th Legislative District","Republican","STRUNK, KEITH A.","2,164","2,164","","","","","","","","","",""
"2002 General Election","LEHIGH","Representative in the General Assembly","135th Legislative District","Democratic","SAMUELSON, STEVE","3,173","3,173","","","","","","","","","",""
"2002 General Election","LEHIGH","Representative in the General Assembly","183rd Legislative District","Republican","HARHART, JULIE","6,490","6,490","","","","","","","","","",""
"2002 General Election","LEHIGH","Representative in the General Assembly","183rd Legislative District","Democratic","MULLEN, MIKE","3,020","3,020","","","","","","","","","",""
"2002 General Election","LEHIGH","Representative in the General Assembly","187th Legislative District","Republican","SEMMEL, PAUL W.","8,470","8,470","","","","","","","","","",""
"2002 General Election","LEHIGH","Representative in the General Assembly","187th Legislative District","Democratic","ZOLLERS, WILLIAM G.","3,405","3,405","","","","","","","","","",""
"2002 General Election","LUZERNE","Senator in the General Assembly","14th Senatorial District","Democratic","MUSTO, RAPHAEL J.","33,273","33,273","","","","","","","","","",""
"2002 General Election","LUZERNE","Senator in the General Assembly","20th Senatorial District","Republican","LEMMOND, CHARLES D.","17,322","17,322","","","","","","","","","",""
"2002 General Election","LUZERNE","Senator in the General Assembly","20th Senatorial District","Democratic","PETRIZZO, JOHN","7,042","7,042","","","","","","","","","",""
"2002 General Election","LUZERNE","Senator in the General Assembly","22nd Senatorial District","Republican","SCAVO, FRANK","752","752","","","","","","","","","",""
"2002 General Election","LUZERNE","Senator in the General Assembly","22nd Senatorial District","Democratic","MELLOW, ROBERT J.","2,445","2,445","","","","","","","","","",""
"2002 General Election","LUZERNE","Representative in the General Assembly","114th Legislative District","Republican","NAYLOR, DANIEL","316","316","","","","","","","","","",""
"2002 General Election","LUZERNE","Representative in the General Assembly","114th Legislative District","Democratic","WANSACZ, JIM","959","959","","","","","","","","","",""
"2002 General Election","LUZERNE","Representative in the General Assembly","114th Legislative District","Reform","SKURSKY, LEONARD","13","13","","","","","","","","","",""
"2002 General Election","LUZERNE","Representative in the General Assembly","116th Legislative District","Democratic","EACHUS, TODD A.","9,734","9,734","","","","","","","","","",""
"2002 General Election","LUZERNE","Representative in the General Assembly","117th Legislative District","Republican","HASAY, GEORGE C.","10,042","10,042","","","","","","","","","",""
"2002 General Election","LUZERNE","Representative in the General Assembly","118th Legislative District","Democratic","TIGUE, THOMAS M.","6,992","6,992","","","","","","","","","",""
"2002 General Election","LUZERNE","Representative in the General Assembly","119th Legislative District","Democratic","YUDICHAK, JOHN T.","11,744","11,744","","","","","","","","","",""
"2002 General Election","LUZERNE","Representative in the General Assembly","120th Legislative District","Republican","HENDERSON, ROBB A.","6,036","6,036","","","","","","","","","",""
"2002 General Election","LUZERNE","Representative in the General Assembly","120th Legislative District","Democratic","MUNDY, PHYLLIS","11,297","11,297","","","","","","","","","",""
"2002 General Election","LUZERNE","Representative in the General Assembly","121st Legislative District","Democratic","BLAUM, KEVIN","9,637","9,637","","","","","","","","","",""
"2002 General Election","LYCOMING","Representative in the General Assembly","83rd Legislative District","Republican","CAPPELLI, STEVEN W.","12,065","12,065","","","","","","","","","",""
"2002 General Election","LYCOMING","Representative in the General Assembly","84th Legislative District","Republican","FEESE, BRETT","13,073","13,073","","","","","","","","","",""
"2002 General Election","McKEAN","Representative in the General Assembly","65th Legislative District","Republican","LYNCH, JIM","1,723","1,723","","","","","","","","","",""
"2002 General Election","McKEAN","Representative in the General Assembly","65th Legislative District","Democratic","BROOKER, SHEILA","598","598","","","","","","","","","",""
"2002 General Election","McKEAN","Representative in the General Assembly","65th Legislative District","Constitution","KISER, ALAN R.","91","91","","","","","","","","","",""
"2002 General Election","McKEAN","Representative in the General Assembly","67th Legislative District","Republican","CAUSER, MARTIN T.","5,775","5,775","","","","","","","","","",""
"2002 General Election","MERCER","Senator in the General Assembly","50th Senatorial District","Republican","ROBBINS, BOB","18,735","18,735","","","","","","","","","",""
"2002 General Election","MERCER","Senator in the General Assembly","50th Senatorial District","Democratic","KLARIC, KYLE","13,063","13,063","","","","","","","","","",""
"2002 General Election","MERCER","Representative in the General Assembly","7th Legislative District","Democratic","GRUITZA, MICHAEL C.","11,341","11,341","","","","","","","","","",""
"2002 General Election","MERCER","Representative in the General Assembly","8th Legislative District","Republican","STEVENSON, DICK","4,325","4,325","","","","","","","","","",""
"2002 General Election","MERCER","Representative in the General Assembly","8th Legislative District","Democratic","LAUER, MARK A.","1,023","1,023","","","","","","","","","",""
"2002 General Election","MERCER","Representative in the General Assembly","17th Legislative District","Republican","WILT, ROD E.","8,231","8,231","","","","","","","","","",""
"2002 General Election","MIFFLIN","Senator in the General Assembly","30th Senatorial District","Republican","JUBELIRER, ROBERT C.","197","197","","","","","","","","","",""
"2002 General Election","MIFFLIN","Senator in the General Assembly","30th Senatorial District","Democratic","BRUMBAUGH, STACEY R.","29","29","","","","","","","","","",""
